EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5231399,BARNSTABLE (ZONE), ,2/10/01,100,Strong Wind, , ,0,0,0,0,MA,EST, ,1110855,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,2/10/01,1700, , , , ,,"Strong northwest winds caused damage in the higher terrain of central and northeast Massachusetts.  Sustained winds of 35 to 45 mph, with gusts of 55 to 65 mph, were common in Worcester, Middlesex, and Essex Counties, as well as the immediate Boston metropolitan area.  Several trees were downed by the wind in Hudson and Warren.  In Tyngsboro, one woman was injured when she was struck by a falling pine tree.  Throughout the rest of the state, wind gusts of 40 to 50 mph were reported.  About 1,000 electric customers lost power due to the wind.",51
5231426,BARNSTABLE (ZONE), ,2/11/01,1300,Strong Wind, , ,0,0,0,0,MA,EST, ,1110859,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,2/11/01,1600, , , , ,,"Northwest winds gusted between 45 and 55 mph throughout parts of central and eastern Massachusetts.  The strong winds were confined to the higher terrain of southern Worcester County, as well as the coastal plain from Boston to Cape Cod and Nantucket.  There were no reports of wind damage.",52
5231568,BARNSTABLE (ZONE), ,2/17/01,1000,Strong Wind, , ,0,0,0,0,MA,EST, ,1110861,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,2/17/01,1800, , , , ,,"Northwest winds gusted to 58 mph at the Blue Hills Observatory in Milton, and also in Quincy.  Wind gusts of 45 to 55 mph were common throughout the rest of the Bay State, and no wind damage was reported.",53
5231594,BARNSTABLE (ZONE), ,2/25/01,600,Winter Weather, , ,0,0,0,0,MA,EST, ,1110864,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,2/25/01,1300, , , , ,,"Snow changed to sleet and freezing rain, creating slippery travel at the end of the February school vacation week.  There were many minor accidents throughout the Bay State, especially in central and northeast Massachusetts where there were 2 fatalities and nearly a dozen injuries indirectly attributed to the icy conditions.",54
5237881,BARNSTABLE (ZONE), ,3/5/01,800,Flood, , ,0,0,0,0,MA,EST, ,1112489,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,3/6/01,1100, , , , ,,"A major winter storm impacted the Bay State with near blizzard conditions, high winds, and coastal flooding.  The slow-moving storm, which tracked south of New England, dumped over two feet of snow across the interior, knocked out power to about 80,000 customers, and shut down businesses and schools for several days.  There were also many reports of downed trees and wires during the height of the storm, along with reports of lightning and thunder.  Hundreds of flights at Logan International Airport were canceled, as were flights at other nearby airports.  In magnitude, it was the worst storm to affect the state since 1992, and a state of emergency was in effect for three days.  After the storm, the weight of the heavy wet snow caused several roof collapses throughout the state, most notably at a church in Westford.  No injuries were reported.  Damage from this storm was estimated to be in the tens of millions of dollars.

The highest snowfall totals were reported from the east slopes of the Berkshires across Worcester County and into northeast Massachusetts, where amounts of 15 to 30 inches were common.   Greater Boston received between 12 and 22 inches of snow, but Logan International Airport received 9.8 inches from this storm.  Amounts in southeast Massachusetts ranged from 2 to 4 inches along the immediate coast to as much as a foot farther inland.  Other official totals include 23 inches at the Blue Hills Observatory in Milton, 22 inches at Worcester Airport, and 9.5 inches at the National Weather Service in Taunton.

Powerful northeast winds affected much of east coastal and southeast Massachusetts.  Speeds of 50 to 60 mph were widely observed and caused damage to trees and power lines,  especially on Cape Cod and the islands.  Some unofficial gusts reported by spotters include 64 mph in Wareham, 61 mph in Fairhaven, and 60 mph at Nauset Beach in Orleans.  At Chatham Municipal Airport, winds gusted to 63 mph.

High tides during the storm ran 2 to 3 feet above normal, resulting in widespread coastal flooding along the entire east facing coastline, including Cape Cod and the islands.  The strong surf slammed sea walls and flooded beachfront homes and roadways, and damaged a part of the sea wall in Winthrop.  In Marblehead, Ocean Avenue and Front Street were flooded, as was Nahant Road in Nahant.  In Winthrop, Winthrop Shore Drive, Shirley Avenue, and Moore and Charles Streets were flooded.  Flood waters also impacted the Jamaicaway in Boston and Quincy Shore Drive in Quincy.  In Hull, flooding affected Gun Rock, Atlantic, and Nantasket Avenues while in Scituate, flooding affected Turner and Jericho Roads as well as 5th, 6th, and 7th Avenues.  In its wake, the flooding left behind piles of seaweed, pieces of deck and lawn furniture, and even lobsters and fish.",55
5237800,BARNSTABLE (ZONE), ,3/5/01,1200,High Wind,50, ,0,0,0,0,MA,EST,E,1112489,Z,22,BOX,0,0,OFFICIAL NWS OBS., , , , , , , , ,3/6/01,2100, , , , ,,"A major winter storm impacted the Bay State with near blizzard conditions, high winds, and coastal flooding.  The slow-moving storm, which tracked south of New England, dumped over two feet of snow across the interior, knocked out power to about 80,000 customers, and shut down businesses and schools for several days.  There were also many reports of downed trees and wires during the height of the storm, along with reports of lightning and thunder.  Hundreds of flights at Logan International Airport were canceled, as were flights at other nearby airports.  In magnitude, it was the worst storm to affect the state since 1992, and a state of emergency was in effect for three days.  After the storm, the weight of the heavy wet snow caused several roof collapses throughout the state, most notably at a church in Westford.  No injuries were reported.  Damage from this storm was estimated to be in the tens of millions of dollars.

The highest snowfall totals were reported from the east slopes of the Berkshires across Worcester County and into northeast Massachusetts, where amounts of 15 to 30 inches were common.   Greater Boston received between 12 and 22 inches of snow, but Logan International Airport received 9.8 inches from this storm.  Amounts in southeast Massachusetts ranged from 2 to 4 inches along the immediate coast to as much as a foot farther inland.  Other official totals include 23 inches at the Blue Hills Observatory in Milton, 22 inches at Worcester Airport, and 9.5 inches at the National Weather Service in Taunton.

Powerful northeast winds affected much of east coastal and southeast Massachusetts.  Speeds of 50 to 60 mph were widely observed and caused damage to trees and power lines,  especially on Cape Cod and the islands.  Some unofficial gusts reported by spotters include 64 mph in Wareham, 61 mph in Fairhaven, and 60 mph at Nauset Beach in Orleans.  At Chatham Municipal Airport, winds gusted to 63 mph.

High tides during the storm ran 2 to 3 feet above normal, resulting in widespread coastal flooding along the entire east facing coastline, including Cape Cod and the islands.  The strong surf slammed sea walls and flooded beachfront homes and roadways, and damaged a part of the sea wall in Winthrop.  In Marblehead, Ocean Avenue and Front Street were flooded, as was Nahant Road in Nahant.  In Winthrop, Winthrop Shore Drive, Shirley Avenue, and Moore and Charles Streets were flooded.  Flood waters also impacted the Jamaicaway in Boston and Quincy Shore Drive in Quincy.  In Hull, flooding affected Gun Rock, Atlantic, and Nantasket Avenues while in Scituate, flooding affected Turner and Jericho Roads as well as 5th, 6th, and 7th Avenues.  In its wake, the flooding left behind piles of seaweed, pieces of deck and lawn furniture, and even lobsters and fish.",56
5237916,BARNSTABLE (ZONE), ,3/26/01,1600,Heavy Snow, , ,0,0,0,0,MA,EST, ,1112497,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,3/27/01,300, , , , ,,"A small but fast moving storm brought heavy snow to southeast Massachusetts, as it moved off the coast south of Long Island.  Snowfall totals of 5 to 10 inches were widely reported from the southern suburbs of Boston to Cape Cod.  As much as 10.6 inches of snow fell in Fairhaven.",57
5238030,BARNSTABLE (ZONE), ,3/30/01,1400,Strong Wind, , ,0,0,0,0,MA,EST, ,1112501,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,3/31/01,200, , , , ,,"A storm system brought heavy snow to portions of interior Massachusetts, heavy rain and strong winds closer to the coast, and renewed flooding on some rivers and streams in eastern Massachusetts.

Snowfall accumulations were confined to the higher terrain of western, central, and northeast Massachusetts where around one foot of snow fell.  As much as 15 inches fell in Ashburnham, 12 inches in Leyden and Shelburne, and 11 inches in Shirley.  The lower elevations reported snowfall totals between 3 and 6 inches on average.  In general, accumulating snows fell along and outside of the Interstate 495 corridor.

Strong northeast winds buffeted the coast, averaging between 40 and 50 mph over land.  Logan International Airport in Boston reported a sustained 40 mph wind around 5 pm.  In Massachusetts Bay, a Boston pilot boat reported winds of 50 to 55 knots with a gust to 65 knots around 6 pm.  Seas were in excess of 20 feet at that time.  

Heavy rain fell across much of southeast Massachusetts, where many places in Norfolk, Bristol, Plymouth, and Barnstable Counties reported rainfall totals of 3 to 5 inches.  As much as 6.21 inches of rain fell in Fairhaven, 5.74 inches in New Bedford, 4.25 inches in Sandwich, and 3.65 inches in Plymouth. 

The heavy rain caused renewed minor flooding on some rivers in eastern Massachusetts, primarily since river flows were still high after the flooding from the past week.  The most serious flooding occurred on the Paskamanset River in South Dartmouth, where several roads were closed by flood waters.  The river crested at 14.31 feet at 1230 pm on the 31st (flood stage is 14 feet).",58
5238034,BARNSTABLE CO.,SANDWICH,3/30/01,2200,Heavy Rain, , ,0,0,0,0,MA,EST, ,1112501,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,SANDWICH,3/31/01,1400, , , , ,,"A storm system brought heavy snow to portions of interior Massachusetts, heavy rain and strong winds closer to the coast, and renewed flooding on some rivers and streams in eastern Massachusetts.

Snowfall accumulations were confined to the higher terrain of western, central, and northeast Massachusetts where around one foot of snow fell.  As much as 15 inches fell in Ashburnham, 12 inches in Leyden and Shelburne, and 11 inches in Shirley.  The lower elevations reported snowfall totals between 3 and 6 inches on average.  In general, accumulating snows fell along and outside of the Interstate 495 corridor.

Strong northeast winds buffeted the coast, averaging between 40 and 50 mph over land.  Logan International Airport in Boston reported a sustained 40 mph wind around 5 pm.  In Massachusetts Bay, a Boston pilot boat reported winds of 50 to 55 knots with a gust to 65 knots around 6 pm.  Seas were in excess of 20 feet at that time.  

Heavy rain fell across much of southeast Massachusetts, where many places in Norfolk, Bristol, Plymouth, and Barnstable Counties reported rainfall totals of 3 to 5 inches.  As much as 6.21 inches of rain fell in Fairhaven, 5.74 inches in New Bedford, 4.25 inches in Sandwich, and 3.65 inches in Plymouth. 

The heavy rain caused renewed minor flooding on some rivers in eastern Massachusetts, primarily since river flows were still high after the flooding from the past week.  The most serious flooding occurred on the Paskamanset River in South Dartmouth, where several roads were closed by flood waters.  The river crested at 14.31 feet at 1230 pm on the 31st (flood stage is 14 feet).",59
5243494,BARNSTABLE CO.,EASTHAM,5/27/01,530,Lightning, , ,0,2,0,0,MA,EST, ,1114377,C,1,BOX,0,0,NEWSPAPER, , , , , , , ,EASTHAM,5/27/01,530, , , , ,,"Lightning struck several homes, trees, and radio towers across Cape Cod during the early morning.  Two people in Eastham were injured when lightning struck their house as they slept, and passed through their bed.",60
5258428,BARNSTABLE CO.,HYANNIS,7/11/01,1000,Thunderstorm Wind,50, ,0,0,0,0,MA,EST,E,1119893,C,1,BOX,0,0,BROADCAST MEDIA, , , , , , , ,HYANNIS,7/11/01,1000,41.65,-70.28333,41.65,-70.28333,,An isolated severe thunderstorm downed large tree limbs in Hyannis.,61
5258431,BARNSTABLE CO.,EASTHAM,7/17/01,900,Hail,1, ,0,0,0,0,MA,EST, ,1119896,C,1,BOX,0,0,AMATEUR RADIO, , , , , , , ,EASTHAM,7/17/01,900,41.83333,-69.96667,41.83333,-69.96667,,An isolated severe thunderstorm dropped quarter-sized hail in Eastham.,62
5290264,BARNSTABLE CO.,EAST SANDWICH,4/17/02,958,Lightning, , ,0,1,0,0,MA,EST, ,1132902,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,EAST SANDWICH,4/17/02,958, , , , ,,"Lightning from the anvil of an isolated thunderstorm struck a groundskeeper at a golf course in East Sandwich, as he stood beneath a canopy of trees.",63
5312943,BARNSTABLE CO.,SANDWICH,8/5/02,445,Lightning, , ,0,0,5000,0,MA,EST, ,1142165,C,1,BOX,0,0,BROADCAST MEDIA, , , , , , , ,SANDWICH,8/5/02,445, , , , ,,"Lightning from an early morning thunderstorm struck a tree in Sandwich, igniting a fire which caused damage to the residence.  Electric service in the area was temporarily knocked out.",64
5320767,BARNSTABLE CO.,POCASSET,9/22/02,2000,Heavy Rain, , ,0,0,0,0,MA,EST, ,1143829,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,POCASSET,9/23/02,1100, , , , ,,"Tropical moisture associated with a slow moving cold front brought heavy rain to much of central and eastern Massachusetts.  The highest storm totals, on the order of 2 to 3 inches, were reported on Cape Cod.  No flooding was reported as a result of the rainfall, aside from the usual minor flooding in poor drainage areas.

Some specific totals include 3.04 inches in Pocasset, 2.91 inches in Chatham, 2.87 inches in West Warren, 2.80 inches in Sandwich, 2.48 inches in Beverly, 2.45 inches in Randolph, 2.32 inches in South Attleboro, and 2.25 inches in Billerica.",65
5322540,BARNSTABLE CO.,EASTHAM,11/6/02,1200,Storm Surge/Tide, , ,0,0,15000,0,MA,EST, ,1145094,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,EASTHAM,11/6/02,1400, , , , ,,"The combination of high astronomical tides and an intensifying coastal storm tracking south of New England caused some of the worst flooding along the eastern Massachusetts coast in over a decade.  Salisbury in coastal Essex County was hardest hit, where about 30 homes were surrounded by flood waters.  Widespread minor to moderate flooding was reported in coastal communities from Gloucester to Duxbury.  The high tide caused flooding in many basements and forced temporary road closures in Hingham, Marshfield, Quincy, and Revere.  Morrisey Boulevard in Boston was closed around high tide at noon.  In Hull, firefighters used a boat to rescue two residents after their house was inundated by several feet of water.  At least two cars were stranded in Cohasset.  On Cape Cod, flood waters surrounded several homes in Eastham and Chatham.

The storm also brought heavy, wet snow to western Franklin County, where amounts as high as 6 to 8 inches were reported.  The weight of the snow brought down tree limbs, causing scattered power outages.",66
5324390,BARNSTABLE (ZONE), ,12/5/02,1300,Heavy Snow, , ,0,0,0,0,MA,EST, ,1146075,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,12/6/02,1100, , , , ,,"A winter storm passing about 200 miles southeast of Nantucket brought heavy snow to southeast Massachusetts, including Cape Cod and the Islands.  Snowfall amounts averaged around 6 inches in these areas, while farther north and west, amounts of 2 to 5 inches were common throughout the rest of the Bay State.  No storm damage or injuries were reported.

Officially, a storm total of 6.0 inches was reported at the National Weather Service office in Taunton.  Other snowfall totals included 8 inches in Bourne; 7 inches in Sandwich, Falmouth, Acushnet, New Bedford, West Tisbury, Nantucket, and Marshfield; and 6 inches in Dennis, Mansfield, Brockton, and Fairhaven.",67
5339882,BARNSTABLE (ZONE), ,1/4/03,1100,Storm Surge/Tide, , ,0,0,50000,0,MA,EST, ,1146505,Z,22,BOX,0,0,EMERGENCY MANAGER, , , , , , , , ,1/4/03,1400, , , , ,,"A powerful winter storm which tracked south of New England dumped heavy snow on western, central, and northeast Massachusetts and produced significant coastal flooding along the eastern Massachusetts coastline.

As much as 1 to 2 feet of snow fell over a large area, from the east slopes of the Berkshires across Worcester County and into the Merrimack Valley and North Shore communities.  Amounts tapered off dramatically from Boston to the South Shore, where only an inch or two of accumulation was reported before the snow changed to rain.  Aside from scattered power outages and dozens of minor accidents,
the heavy snow had little significant impact on the state, as most residents chose not to travel.  

Official storm totals include 14.0 inches at Worcester Airport, 5.0 inches at Blue Hill Observatory in Milton, 0.4 inch at Logan International Airport in Boston, and 0.2 inch at the National Weather Service office in Taunton.  Other snowfall totals as reported by trained spotters include 24 inches in Chesterfield and Worthington; 21 inches in Ashfield; 17 inches in Goshen and Greenfield; 16 inches in Tolland, Townsend, and Haverhill; 12 inches in Westfield, North Amherst, Sterling, Shrewsbury, Hopkinton, Billerica, and Bradford; 10 inches in Whately, Wilbraham, Hopedale, Framingham, and Andover; and 8 inches in Douglas and Reading.

The more significant impact of this storm was widespread coastal flooding.  A high astronomical tide combined with 15-foot seas to cause flooding along most of the eastern Massachusetts coastline.  In Marblehead, the downtown area was closed off after being flooded, and waves swept over the road to Marblehead Neck, shutting it down.  The storm surge also shut down sections of Route 129, throwing mud, rock, and a section of boardwalk across the road.  In Swampscott, a 60-foot section of sea wall along Blodgett Avenue collapsed, forcing the evacuation of several homes.  The Nahant Causeway was closed for almost four hours due to flooding, cutting off access to the peninsula.  Damage was most severe in Winthrop.  Waves crashed over the sea wall protecting Point Shirley during the midday high tide, inundating streets with up to 5 feet of water and flooding scores of cars and basements.  In all, about 50 homes were flooded.  In Scituate, another hard hit area, about 40 houses along Turner Road were left without power.  Residents estimated that 8 to 10 feet of water flooded Seventh Avenue, requiring evacuation.  In Humarock, a narrow strip of land in Scituate that often gets the worst of coastal storms, residents used front-end loaders and backhoes to clear mud and rocks from Central Avenue.  The road was closed with some sections flooded with several feet of water.  Mounds of rocks, brought in by the tide, were piled as high as 10 feet along the side of the road.  In all, as many as 10 roads in Scituate were fully or partly closed during high tide.  In Marshfield, several feet of water flooded roads in Brant Rock and police blocked off Hewitt's Point and the esplanade for several hours.  Waves crested over sea walls in Plymouth and left several areas submerged in 2 to 3 feet of water.  A portion of Route 3A was flooded.  Flooding was also reported on Cape Cod in Chatham, but was less severe than in other areas.",68
5339979,BARNSTABLE (ZONE), ,1/22/03,1955,High Wind,52, ,0,0,0,0,MA,EST,MG,1146509,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,1/22/03,1955, , , , ,Pocasset,A wind gust to 60 mph was reported by a trained spotter in Pocasset.  There were no reports of damage.,69
5339980,BARNSTABLE (ZONE), ,1/23/03,2200,Heavy Snow, , ,0,0,0,0,MA,EST, ,1146510,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,1/24/03,700, , , , ,Ocean Effect Snow Squalls,"An ocean storm passing southeast of Georges Bank created a persistent northeast wind over Cape Cod
and Nantucket, resulting in bands of ocean effect snow squalls.  Accumulations ranged from 2 to 7 inches, with the greatest amounts on the outer Cape.  Travel became difficult on Cape Cod, as the combination of falling snow and gusty winds created near whiteout conditions at times.

Some specific snowfall totals, as reported by trained spotters, include 7 inches in Wellfleet and East Harwich; 6 inches in Eastham and Chatham; 5 inches in Barnstable; 4 inches in Dennis, Orleans, Brewster, and on Nantucket; 3 inches in Osterville and Mashpee; and 2 inches in Marstons Mills and Sandwich.",70
5340270,BARNSTABLE (ZONE), ,2/7/03,500,Winter Storm, , ,0,0,0,0,MA,EST, ,1146858,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,2/8/03,1900, , , , ,,"A winter storm passing southeast of Nantucket brought heavy snow to south central and eastern Massachusetts.  The greatest snowfall totals, averaging 12 to 16 inches, were observed from Worcester to Boston to Cape Cod and the Islands.  Amounts tapered off farther to the north and west, with 6 inch amounts common from Springfield to Ayer and the New Hampshire border in northeast Massachusetts.  As little as 2 to 4 inches of snow were reported in northwest and north central Massachusetts.

No significant storm damage was reported, mainly due to the fluffy, light nature of the snow as temperatures dropped into the teens and 20s during the storm.  Travel was impacted, however, especially during the height of the storm which coincided with the evening rush hour.  Highway traffic was reduced to a crawl on parts of Interstates 93, 95, and 495 as well as Route 128 where numerous spin-outs were reported.  Logan International Airport in Boston closed completely shortly after 4 pm.  One runway opened shortly after, but airport officials struggled to clear runways as snowfall rates reached 2 inches per hour for about 4 hours.

Official storm totals included 17.0 inches at Blue Hill Observatory in Milton, 12.1 inches at the National Weather Service office in Taunton, 11.0 inches at Logan International Airport in Boston, and 9.3 inches at Worcester Airport.  Other snowfall totals as reported by trained spotters included 16 inches in South Weymouth, Hingham, and Brockton; 14 inches in Wrentham, Walpole, Quincy, Marshfield, and Barnstable; 12 inches in Webster, Ashland, Woburn, Dorchester, Brighton, Needham, Millis, North Attleboro, West Plymouth, Sandwich, and Eastham; 11 inches in downtown Worcester, Oxford, West Medway, Reading, Belmont, Swampscott, Cambridge, South Boston, Plymouth, Hyannis, Chatham, Edgartown, and Nantucket; 8 inches in Monson, West Brookfield, Sturbridge, Billerica, North Andover, Concord, Swansea, and Fairhaven; and 6 inches in Granville, Southwick, Longmeadow, Lancaster, Pepperell, Ayer, Methuen, Haverhill, and Newburyport.",71
5340299,BARNSTABLE (ZONE), ,2/17/03,1000,Winter Storm, , ,0,0,0,0,MA,EST, ,1146862,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,2/18/03,2300, , , , ,,"A major winter storm impacted southern New England on Presidents Day with heavy snow and strong winds.  This was the most significant snowstorm of the winter, with totals of 1 to 2 feet reported throughout the state.  The highest totals, around 2 feet, were reported in two areas:  one from the east slopes of the Berkshires into northern Worcester County, and the second over Boston's South Shore communities.  This snowstorm ranked in the top 10 for Boston and Worcester in detailed records dating back to at least the early 1900s.  Despite the tremendous snowfall totals, the overall impact of the storm was minimal since it occurred on a holiday and during school vacation week.  However, numerous minor accidents were reported.  In addition, no significant damage was reported due to the fluffy, light nature of the snow.

Officially, the storm total at Logan International Airport in Boston was 27.5 inches, which set a record for the greatest snowstorm in Boston.  The total eclipsed the previous record of 27.1 inches set during the Blizzard of 1978 on February 6th and 7th, though it should be noted that this storm had much less of an impact on the region and pales in overall comparison to the Blizzard of 1978.  That storm produced high winds, significant coastal flooding, and more than 3 feet of snow in some areas, crippling the state for several days.  The 27.5 inches of snow in Boston also set a record for the greatest 24 hour snowfall total, breaking the previous record of 25.4 inches set during the April Fools Blizzard on March 31st and April 1st 1997.  The snowstorm also helped set the February snowfall record in Boston, which reached 41.6 inches and broke the previous record of 41.3 inches set in 1969.

Other official snowfall totals included 24.7 inches at Blue Hill Observatory in Milton, 20.8 inches at Worcester Airport, and 17.8 inches at the National Weather Service office in Taunton.

Some specific snowfall totals, as reported by trained spotters, included 28 inches in Rockport; 27 inches in Winthrop and Brookline; 26 inches in South Weymouth; 25 inches in Montgomery, Milton, and Hanson; 24 inches in Townsend and Topsfield, 23 inches in Ashfield, Leverett, Petersham, Norwood, and Hingham; 20 inches in Sunderland, Easthampton, Shrewsbury, Boxboro, Framingham, Manchester, West Medway, and Mansfield, 18 inches in Deerfield, Hampden, Worthington, Westborough, Hudson, Hopkinton, Acushnet, and Marshfield; 16 inches in Springfield, Westhampton, downtown Worcester, Sterling, Pepperell, Amesbury, Newburyport, Pocasset, and Chatham; 15 inches in Holyoke, Wilbraham, Leominster, Natick, North Andover, Hyannis, and Nantucket; 13 inches in Edgartown; and 12 inches in Stoneham.",72
5345166,BARNSTABLE (ZONE), ,3/6/03,1100,Winter Storm, , ,0,0,50000,0,MA,EST, ,1147924,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,3/6/03,2000, , , , ,,"A fast moving winter storm passing south of New England brought heavy snow to south central and southeast Massachusetts where totals of 5 to 10 inches were common.  The snow began during the late morning hours and ended during the evening, and there were several reports of thunder and lightning that afternoon.

The snow began falling so quickly at the onset that motorists in southeast Massachusetts were caught off guard.  This created a mess on area roadways, including a chain-reaction pileup of some one hundred vehicles on the southbound lanes of Interstate 95 in Attleboro.  No serious injuries were reported, but hundreds of people were stranded for several hours after authorities shut down a ten mile stretch of I-95 from Attleboro to the Rhode Island border.  The treacherous conditions also caused two smaller multi-vehicle accidents in the region - one involving a dozen vehicles on Route 3 in Kingston and the other affecting about twenty vehicles on Route 24 near Interstate 495.  Several accidents were also reported on Interstate 495 from Wrentham to Foxboro.

Official snowfall totals from the storm included 9.0 inches at the Blue Hill Observatory in Milton; 7.0 inches at the National Weather Service office in Taunton; 5.8 inches at Logan International Airport in Boston; and 5.0 inches at Worcester Airport.

Other snowfall totals as reported by trained spotters included 12 inches in Brockton; 11 inches in South Weymouth, Plymouth, and Millville;10 inches in Chatham, Wellfleet, Vineyard Haven, Marshfield, Duxbury, and Randolph; 9 inches in Eastham, Barnstable, Edgartown, Nantucket, New Bedford, Norton, West Plymouth, and Hingham; 8 inches in Provincetown, Sandwich, Wareham, Acushnet, Rehoboth, Foxboro, Walpole, and Douglas; 7 inches in West Tisbury, Somerset, West Bridgewater, Quincy, Norwood, Hopkinton, Hopedale, Webster, Monson, and Longmeadow; and 6 inches in Dedham, Needham, Newton, Holliston, Sutton, Granville, and Wilbraham.  Snowfall amounts tapered off to as little as 2 to 4 inches near the New Hampshire border.",73
5345269,BARNSTABLE CO.,COUNTYWIDE,3/29/03,1800,Heavy Rain, , ,0,0,0,0,MA,EST, ,1147927,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,3/30/03,1600, , , , ,,"Low pressure tracking from the mid Atlantic states to Cape Cod brought heavy rain to much of eastern Massachusetts, where rainfall totals between 2 and 4 inches were common, with the highest amounts on Cape Cod and the Islands.  Despite the heavy rainfall, no serious flooding was reported, aside from the usual minor urban and poor drainage flooding.

Some specific rainfall totals as reported by trained spotters included 4.07 inches on Nantucket, 3.90 inches in West Plymouth, 3.80 inches in Chatham, 3.68 inches in Vineyard Haven, 3.50 inches in Somerset, 2.97 inches in Fairhaven, 2.70 inches in Belmont, 2.50 inches in Quincy, and 2.30 inches in Peabody.",74
5348212,BARNSTABLE CO.,BARNSTABLE,4/11/03,1000,Heavy Rain, , ,0,0,0,0,MA,EST, ,1149277,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,BARNSTABLE,4/11/03,1000, , , , ,,"A slow moving low pressure system passing south of New England dumped 1 to 3 inches of rain over much of southeast Massachusetts.  There were no reports of flooding, aside from the usual minor urban and poor drainage flooding.

Some specific rainfall totals included 3.25 inches in West Bridgewater and Marshfield; 2.85 inches in East Sandwich; 2.63 inches in Acushnet; 2.61 inches in Quincy; 2.40 inches in Chatham and New Bedford; 2.39 inches at the Blue Hill Observatory in Milton; 2.23 inches at the National Weather Service office in Taunton; and 2.06 inches in Dedham.",75
5375141,BARNSTABLE CO.,MASHPEE,8/16/03,2328,Lightning, , ,0,0,2500000,0,MA,EST, ,1161696,C,1,BOX,0,0,NEWSPAPER, , , , , , , ,MASHPEE,8/16/03,2328, , , , ,,"Severe thunderstorms downed trees in Northampton and large branches in Holyoke, then dropped nickel sized hail in Westfield and Agawam.  Another severe thunderstorm in Marshfield downed four large trees, before torrential rainfall flooded several roads in Plymouth.  Later that evening on Cape Cod, a lightning strike ignited a fire in Mashpee, completely destroying a house valued at 2.5 million dollars.",76
5372372,BARNSTABLE (ZONE), ,10/15/03,1500,High Wind,52, ,0,0,25000,0,MA,EST,MG,1163427,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,10/15/03,2100, , , , ,,"High winds brought down trees, large limbs, and power lines across much of the Bay State, cutting power to about 36,000 customers throughout the state, most of which were in the Merrimack Valley.  Most of the wind damage occurred along the Route 2 corridor, from Franklin County across northern Worcester County, and into western Middlesex and Essex Counties.

Three injuries were directly attributed to the high winds.  An Allston man was seriously injured when a large tree pinned him on the roof of a garage.  In Haverhill, a 9-year-old boy was struck by a falling tree limb while playing outside.  A lineman was also struck by a falling tree limb in Andover, but his injuries were not life-threatening.

Peak winds gusts between 50 and 55 mph were widely reported, but gusts as high as 63 mph were reported at Blue Hill Observatory in Milton and as high as 60 mph in Beverly and East Falmouth.",77
5336151,BARNSTABLE (ZONE), ,11/13/03,1900,High Wind,50, ,0,0,50000,0,MA,EST,EG,1164100,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,11/14/03,1500, , , , ,,"Low pressure moving through the St. Lawrence valley brought high winds to much of southern New England.  In Massachusetts, peak wind gusts of 50 to 60 mph brought down trees and power lines over much of the state, and disrupted electric service to about 12,000 customers.  The hardest hit area was in Western Massachusetts, where power was not restored for two days.",78
