EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER

The James Brook, a small stream in Cohasset (Norfolk County) jumped out of its banks flooding Ripley Road, which was closed by the local police.  A spotter reported that a small stream had gone over its banks in Plymouth County as well.  In Middlesex County, beginning around 6 PM on the 24th, the Aberjona River in Winchester went out of its banks, flooding a ball field near a school.  This flooding continued through about 1130 PM.  Meanwhile, also in Middlesex County, around 11 PM, the Sudbury River in Wayland briefly went out of its banks.  There were numerous reports of flooded basements throughout Plymouth and southern Bristol Counties.

High winds were reported at several locations.  Some peak gusts in the category of high winds included:  Blue Hill Observatory, Milton, 63 mph; Hull, 61 mph; Wayland, 59 mph; and Edgartown on Martha's Vineyard, 58 mph.  Strong winds gusted to 40 to 47 mph at many locations, including 47 mph at Nantucket and 46 mph at Boston.  In Boston, one person was slightly injured when winds blew down a plaster canopy at the World Trade Center.  Inland, gusts of 47 mph occurred at Framingham and 45 mph at Littleton.  Farther inland, strong winds were felt in Worcester County, where some tree limbs were blown down causing scattered power outages.  A large tree limb fell on a house in Leicester.  

Coastal flooding occurred on Martha's Vineyard where Beach Road was closed from Edgartown to Oak Bluffs.  Waves were reported splashing over the top of houses in the Eastville section of Oak Bluffs.  Beach erosion occurred on Nantucket, where there was a loss of about 20 feet of dunes on the east side of the Island.  Up to 12 to 15 feet was lost along Sconset Bluff.  There were a few reports of coastal flooding at Chatham on Cape Cod.  Dozens of basements were flooded and coastal roads had to be closed as the aftermath of the heavy rain and a high tide overwhelmed drainage systems in the Sand Hills section of Scituate on February 25th, a day after the storm.",65
5632503,BARNSTABLE (ZONE), ,02/24/1998,0,Strong Wind, , ,0,0,1250,0,MA,EST, ,2073853,Z,22,BOX,0,0, , , , , , , , , ,02/25/1998,1200, , , , ,"","The second powerful nor'easter to affect the region in less than a week brought a deluge of rain to southeastern Massachusetts, gale force winds along the coast, and coastal flooding to Chatham on Cape Cod and to Martha's Vineyard and Nantucket.  An extremely intense low pressure system moving to the northeast and passing just to the southeast of Nantucket had a central barometric pressure just under 29 inches of mercury.  

Maximum rainfall totals for this storm exceeded 4 inches in Plymouth County along a north-south axis extending from Plymouth on the south end to Hingham and Hull on the north end.  At least 3 inches fell across southern Bristol County, almost all of Plymouth County, and in southeast Norfolk County just to the south of Boston.  Two inches or more fell across Essex County, eastern Middlesex County, and across all of southeastern Massachusetts, including all of Cape Cod and Martha's Vineyard.  Plymouth had 4.26" and Hingham had 4.03".  At Hingham, 3.81" fell in just 24 hours and, for the second time within a week, established a new maximum 24-hour rainfall amount for the month of February.  

The James Brook, a small stream in Cohasset (Norfolk County) jumped out of its banks flooding Ripley Road, which was closed by the local police.  A spotter reported that a small stream had gone over its banks in Plymouth County as well.  In Middlesex County, beginning around 6 PM on the 24th, the Aberjona River in Winchester went out of its banks, flooding a ball field near a school.  This flooding continued through about 1130 PM.  Meanwhile, also in Middlesex County, around 11 PM, the Sudbury River in Wayland briefly went out of its banks.  There were numerous reports of flooded basements throughout Plymouth and southern Bristol Counties.

High winds were reported at several locations.  Some peak gusts in the category of high winds included:  Blue Hill Observatory, Milton, 63 mph; Hull, 61 mph; Wayland, 59 mph; and Edgartown on Martha's Vineyard, 58 mph.  Strong winds gusted to 40 to 47 mph at many locations, including 47 mph at Nantucket and 46 mph at Boston.  In Boston, one person was slightly injured when winds blew down a plaster canopy at the World Trade Center.  Inland, gusts of 47 mph occurred at Framingham and 45 mph at Littleton.  Farther inland, strong winds were felt in Worcester County, where some tree limbs were blown down causing scattered power outages.  A large tree limb fell on a house in Leicester.  

Coastal flooding occurred on Martha's Vineyard where Beach Road was closed from Edgartown to Oak Bluffs.  Waves were reported splashing over the top of houses in the Eastville section of Oak Bluffs.  Beach erosion occurred on Nantucket, where there was a loss of about 20 feet of dunes on the east side of the Island.  Up to 12 to 15 feet was lost along Sconset Bluff.  There were a few reports of coastal flooding at Chatham on Cape Cod.  Dozens of basements were flooded and coastal roads had to be closed as the aftermath of the heavy rain and a high tide overwhelmed drainage systems in the Sand Hills section of Scituate on February 25th, a day after the storm.",66
5632523,BARNSTABLE (ZONE), ,02/24/1998,800,Coastal Flood, , ,0,0,0,0,MA,EST, ,2073853,Z,22,BOX,0,0, , , , , , , , , ,02/24/1998,1100, , , , ,"","The second powerful nor'easter to affect the region in less than a week brought a deluge of rain to southeastern Massachusetts, gale force winds along the coast, and coastal flooding to Chatham on Cape Cod and to Martha's Vineyard and Nantucket.  An extremely intense low pressure system moving to the northeast and passing just to the southeast of Nantucket had a central barometric pressure just under 29 inches of mercury.  

Maximum rainfall totals for this storm exceeded 4 inches in Plymouth County along a north-south axis extending from Plymouth on the south end to Hingham and Hull on the north end.  At least 3 inches fell across southern Bristol County, almost all of Plymouth County, and in southeast Norfolk County just to the south of Boston.  Two inches or more fell across Essex County, eastern Middlesex County, and across all of southeastern Massachusetts, including all of Cape Cod and Martha's Vineyard.  Plymouth had 4.26" and Hingham had 4.03".  At Hingham, 3.81" fell in just 24 hours and, for the second time within a week, established a new maximum 24-hour rainfall amount for the month of February.  

The James Brook, a small stream in Cohasset (Norfolk County) jumped out of its banks flooding Ripley Road, which was closed by the local police.  A spotter reported that a small stream had gone over its banks in Plymouth County as well.  In Middlesex County, beginning around 6 PM on the 24th, the Aberjona River in Winchester went out of its banks, flooding a ball field near a school.  This flooding continued through about 1130 PM.  Meanwhile, also in Middlesex County, around 11 PM, the Sudbury River in Wayland briefly went out of its banks.  There were numerous reports of flooded basements throughout Plymouth and southern Bristol Counties.

High winds were reported at several locations.  Some peak gusts in the category of high winds included:  Blue Hill Observatory, Milton, 63 mph; Hull, 61 mph; Wayland, 59 mph; and Edgartown on Martha's Vineyard, 58 mph.  Strong winds gusted to 40 to 47 mph at many locations, including 47 mph at Nantucket and 46 mph at Boston.  In Boston, one person was slightly injured when winds blew down a plaster canopy at the World Trade Center.  Inland, gusts of 47 mph occurred at Framingham and 45 mph at Littleton.  Farther inland, strong winds were felt in Worcester County, where some tree limbs were blown down causing scattered power outages.  A large tree limb fell on a house in Leicester.  

Coastal flooding occurred on Martha's Vineyard where Beach Road was closed from Edgartown to Oak Bluffs.  Waves were reported splashing over the top of houses in the Eastville section of Oak Bluffs.  Beach erosion occurred on Nantucket, where there was a loss of about 20 feet of dunes on the east side of the Island.  Up to 12 to 15 feet was lost along Sconset Bluff.  There were a few reports of coastal flooding at Chatham on Cape Cod.  Dozens of basements were flooded and coastal roads had to be closed as the aftermath of the heavy rain and a high tide overwhelmed drainage systems in the Sand Hills section of Scituate on February 25th, a day after the storm.",67
5642912,BARNSTABLE (ZONE), ,03/08/1998,1700,Heavy Rain, , ,0,0,0,0,MA,EST, ,2076299,Z,22,BOX,0,0, , , , , , , , , ,03/09/1998,0, , , , ,"","A powerful storm system moving very slowly from the Ohio Valley to the eastern Great Lakes caused strong winds and heavy rainfall to Massachusetts, resulting in urban street flooding, basement flooding, small stream flooding, and main stem river flooding.  At times, the rainfall was torrential, especially during thunderstorms during the evening on March 9th.  Rainfall totals of 2 to 4 inches were the most common, but totals exceeding 4 inches did occur in all areas of the state.  Most of the rainfall occurred during a 30-hour period resulting in considerable urban street flooding.  Many roads had to be closed for periods ranging from a few hours up to 12 to 24 hours.  

Some of the maximum storm total rainfall amounts included:  Oxford, 5.44 "; Ware, 4.90"; Brimfield, 4.40"; Wales, 4.10"; Worcester Airport, 4.06"; Holland, 4.03"; Onset and West Bridgewater, 4.00"; Wilbraham, 3.80"; Mansfield, 3.74"; and Hampden, 3.70".  Record daily rainfalls for March 9th were recorded at Boston and Worcester, with amounts of 2.14" and 3.73", respectively.  

Strong south winds gusted to 74 mph atop Blue Hill Observatory in Milton at 2 PM on March 9th and much of the central and eastern part experienced strong south-southeast to south winds with gusts from 40 to 55 mph after the passage of a warm front during the mid to late morning hours.  The Blackstone River at Northbridge reached flood stage of 9 feet at 8 PM on March 9th and crested at 10.7 feet at 5 AM on March 10th, then fell below flood stage at 3:30 PM..  Hardest hit towns were the Blackstone Valley communities of Northbridge and Uxbridge.  One official termed it "the worst flooding in 20 years."  Numerous houses had flooded basements and at least six houses had serious flooding.  The Nashua River at East Pepperell reached flood stage of 8 feet at 11 AM on March 10th and crested at 9.7 feet at 11 PM on March 11th, then fell below flood stage at 5 AM on March 13th.  The Assabet River at Maynard reached a crest of 5.6 feet at 7 AM on March 11th; flood stage is 5 feet.  The Merrimack River at Lowell reached a crest of 51.2 feet at 10 PM on March 11th, just below flood stage of 52 feet.  

Several small streams reached flood stage in central and western Massachusetts.  The Ware River at Gibbs Crossing in Hampshire County reached flood stage of 7 feet at 5 AM on March 10th.  The Quaboug River at West Brimfield in Hampden County reached flood stage of 6.5 feet at 7 PM on March 9th.  The North Nashua River at Fitchburg reached flood stage of 6.5 feet at 4 PM on March 9th.  The Wading River in Norton (Bristol County) reached flood stage of 9 feet at 1 AM on March 10th.",68
5642620,BARNSTABLE (ZONE), ,03/09/1998,800,Strong Wind, , ,0,0,0,0,MA,EST, ,2076299,Z,22,BOX,0,0, , , , , , , , , ,03/09/1998,2200, , , , ,"","A powerful storm system moving very slowly from the Ohio Valley to the eastern Great Lakes caused strong winds and heavy rainfall to Massachusetts, resulting in urban street flooding, basement flooding, small stream flooding, and main stem river flooding.  At times, the rainfall was torrential, especially during thunderstorms during the evening on March 9th.  Rainfall totals of 2 to 4 inches were the most common, but totals exceeding 4 inches did occur in all areas of the state.  Most of the rainfall occurred during a 30-hour period resulting in considerable urban street flooding.  Many roads had to be closed for periods ranging from a few hours up to 12 to 24 hours.  

Some of the maximum storm total rainfall amounts included:  Oxford, 5.44 "; Ware, 4.90"; Brimfield, 4.40"; Wales, 4.10"; Worcester Airport, 4.06"; Holland, 4.03"; Onset and West Bridgewater, 4.00"; Wilbraham, 3.80"; Mansfield, 3.74"; and Hampden, 3.70".  Record daily rainfalls for March 9th were recorded at Boston and Worcester, with amounts of 2.14" and 3.73", respectively.  

Strong south winds gusted to 74 mph atop Blue Hill Observatory in Milton at 2 PM on March 9th and much of the central and eastern part experienced strong south-southeast to south winds with gusts from 40 to 55 mph after the passage of a warm front during the mid to late morning hours.  The Blackstone River at Northbridge reached flood stage of 9 feet at 8 PM on March 9th and crested at 10.7 feet at 5 AM on March 10th, then fell below flood stage at 3:30 PM..  Hardest hit towns were the Blackstone Valley communities of Northbridge and Uxbridge.  One official termed it "the worst flooding in 20 years."  Numerous houses had flooded basements and at least six houses had serious flooding.  The Nashua River at East Pepperell reached flood stage of 8 feet at 11 AM on March 10th and crested at 9.7 feet at 11 PM on March 11th, then fell below flood stage at 5 AM on March 13th.  The Assabet River at Maynard reached a crest of 5.6 feet at 7 AM on March 11th; flood stage is 5 feet.  The Merrimack River at Lowell reached a crest of 51.2 feet at 10 PM on March 11th, just below flood stage of 52 feet.  

Several small streams reached flood stage in central and western Massachusetts.  The Ware River at Gibbs Crossing in Hampshire County reached flood stage of 7 feet at 5 AM on March 10th.  The Quaboug River at West Brimfield in Hampden County reached flood stage of 6.5 feet at 7 PM on March 9th.  The North Nashua River at Fitchburg reached flood stage of 6.5 feet at 4 PM on March 9th.  The Wading River in Norton (Bristol County) reached flood stage of 9 feet at 1 AM on March 10th.",69
5642652,BARNSTABLE (ZONE), ,03/18/1998,1800,Heavy Rain, , ,0,0,0,0,MA,EST, ,2076302,Z,22,BOX,0,0, , , , , , , , , ,03/19/1998,2100, , , , ,"","More than 2 inches of rain fell in several towns on Cape Cod.  Some storm totals included:  South Orleans, 2.50"; Chatham and West Yarmouth, 2.20".",70
5642654,BARNSTABLE (ZONE), ,03/21/1998,600,Strong Wind, , ,0,0,0,0,MA,EST, ,2076303,Z,22,BOX,0,0, , , , , , , , , ,03/22/1998,700, , , , ,"","A strong very early Spring nor'easter was caused by a low pressure system which moved to the north-northeast from the Virginia coast on March 21st, passing to the southeast of Cape Cod on March 22nd.  This storm brought a mixture of snow, sleet, and rain, as well as strong northeast winds.  The maximum snowfall reported was 6.1 inches in Worthington in Hampshire County in western Massachusetts.  Snowfall totals of 3 to 5 inches occurred elsewhere, except in Plymouth and Bristol Counties, where amounts were on the order of an inch or two.  Cape Cod and the Islands had rain.  Strong northeast winds gusting to 40 to 55 mph affected east and southeast coastal Massachusetts for about 24 hours from the morning of March 21st through the morning of March 22nd.  Some peak wind gusts included:  Blue Hill Observatory, Milton, 60 mph; Winthrop, 51 mph; Falmouth, 48 mph; Martha's Vineyard, 46 mph; Chatham and Provincetown, 41 mph; and Nantucket, 39 mph.  Offshore, the Buzzards Bay buoy reported a peak wind of 55 mph.  Twenty-foot seas were reported offshore and the high seas frustrated efforts by the Coast Guard to tow a disabled fishing vessel off Provincetown.  However, all turned out well as the vessel was able to ride out the high seas.",71
5643060,BARNSTABLE (ZONE), ,03/26/1998,1000,Strong Wind, , ,0,0,0,0,MA,EST, ,2076304,Z,22,BOX,0,0, , , , , , , , , ,03/26/1998,1800, , , , ,"","Strong south-southwest winds gusting to 35 to 50 mph occurred from late morning until late afternoon.   Some peak wind gusts included:  Blue Hill Observatory, Milton, 50 mph; Boston and Falmouth, 36 mph.",72
5649704,BARNSTABLE (ZONE), ,04/01/1998,1500,Heavy Rain, , ,0,0,0,0,MA,EST, ,2078356,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,04/02/1998,300, , , , ,"","Heavy rain occurred, with amounts totaling 2 inches or more, over southeast coastal Massachusetts.  This included the south portion of Bristol and Plymouth Counties and Cape Cod (Barnstable County).  Almost all of the rain occurred during a 12-hour period from 3 PM on April 1st to 3 AM on April 2nd.  The maximum total of 3.2 inches was reported from Mashpee.  Other amounts included: Sandwich, 2.50 inches; East Falmouth, 2.40 inches; Falmouth, 2.34 inches; New Bedford, 2.08 inches; Acushnet, 2.01 inches; and 2.00 inches at Centreville, Pocasset, South Hyannis, and West Yarmouth.  Small hail (bb-size) fell at East Falmouth and pea size hail was reported at Pocasset.",73
5649709,BARNSTABLE (ZONE), ,04/09/1998,2200,Strong Wind, , ,0,0,0,0,MA,EST, ,2078357,Z,22,BOX,0,0,ARPT EQUIP(AWOS,ASOS), , , , , , , , ,04/10/1998,800, , , , ,"","A strong, intensifying low pressure system moved to the northeast, passing to the south and southeast of Cape Cod.  This brought high winds to Nantucket Island, where a peak wind gust to 63 mph was recorded from the northeast during the early morning hours of April 10th.  At about the same time, the Buzzards Bay buoy, at an elevation of 80 feet, recorded a peak gust to 67 mph from the north-northeast.  

Strong northeast winds affected most of eastern Massachusetts and especially along the coast from Cape Ann to Cape Cod.  Some peak wind gusts to 40 mph or more included:  Falmouth and Blue Hill in Milton, 55 mph; Hyannis, 54 mph; Provincetown and West Dennis, 52 mph; Plymouth Airport and Fairhaven, 48 mph; Pocasset, 47 mph; Chatham, 45 mph; Boston (Logan Airport), 44 mph; Lawrence, 43 mph; and Taunton Airport, 40 mph.  There were no reports of damage.  Rainfall amounts of one to one and one-half inches were reported.",74
5649724,BARNSTABLE (ZONE), ,04/23/1998,1200,Strong Wind, , ,0,0,0,0,MA,EST, ,1061858,Z,22,BOX,0,0,NEWSPAPER, , , , , , , , ,04/24/1998,0, , , , ,"","A strong low pressure system passing over the Atlantic to the south and southeast of Cape Cod brought rain and strong winds to central and eastern Massachusetts.  This nor'easter caused winds gusting to 40 to 50 mph, especially over coastal areas.  The Blue Hill Observatory in Milton had a peak wind gust to 62 mph around 7:30 PM.  In the town of Spencer, in Worcester County, a large section of an oak tree fell and damaged telephone lines and blocked a local road.  There were no other reports of damage.",75
5656061,BARNSTABLE (ZONE), ,05/09/1998,600,Strong Wind, , ,0,0,0,0,MA,EST, ,2080396,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,05/12/1998,1800, , , , ,"","A strong low pressure system to the south and southeast of Cape Cod combined with high pressure over eastern Canada to produce a four-day nor'easter.  Strong northeast winds gusted to 35 to 50 mph, especially along the east coast of Massachusetts, and persisted for four days from May 9th through the 12th.  Periods of heavy rain produced totals ranging from two to four and one-half inches over most of the eastern half of the state.  The periods of heavy rain occurred from the early morning hours of May 10th into the afternoon of May 11th.  By the time the rain ended by the evening on the 11th, the greatest totals reported included:  Milton, 4.51 inches; Hingham, 3.91 inches; Blue Hill Observatory, Milton, 3.78 inches; and Stoughton, 3.25 inches.  The monthly total for May reached 7.47 inches at Blue Hill.  Other amounts generally were in the range of 2 to 3 inches over the eastern half of the state.  The heavy rain was partly responsible for a roof collapse at a library in Taunton -- a damage figure was not available.  

The heavy rainfall eventually resulted in minor flooding along two mainstem rivers in eastern Massachusetts.  The Assabet River in the Merrimack Basin reached flood stage of 5.0 feet at Maynard at 2 AM on May 12th, crested at 5.10 feet at 10 PM on the same day, then fell below flood stage at  5 AM on May 13th.  The Charles River at Dover reached flood stage of 5.0 feet at 9 PM on the 12th, crested at 5.30 feet at 5 AM on the 14th, then fell below flood stage at 2 AM on May 16th.  

Peak wind gusts at the Blue Hill Observatory in Milton, elevation 640 feet, included:  May 9th, 46 mph; May 10th, 53 mph; May 11th, 51 mph; and May 12th, 50 mph.  There were no reports of wind damage.",76
5661025,BARNSTABLE CO.,MARSTONS MILLS,06/26/1998,1115,Hail,.75, ,0,0,0,0,MA,EST, ,2083407,C,1,BOX,0,0,LAW ENFORCEMENT, , , , , , , ,MARSTONS MILLS,06/26/1998,1115,41.65,-70.42,41.65,-70.42,"","Dime size hail was reported in Marstons Mills in Barnstable County (Cape Cod).",77
5661029,BARNSTABLE CO.,SANDWICH,06/26/1998,1800,Thunderstorm Wind,50, ,0,0,0,0,MA,EST, ,2083408,C,1,BOX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,SANDWICH,06/26/1998,1800,41.75,-70.5,41.75,-70.5,"","Severe thunderstorms produced large hail and damaging winds from the New Bedford area in Bristol County to the western part of Cape Cod.  Thunderstorm winds downed large limbs, branches, and power lines in North Dartmouth and Acushnet  in Bristol County and in Sandwich in Barnstable County.  Dime size hail fell in New Bedford and Fairhaven.",78
5661031,BARNSTABLE (ZONE), ,06/27/1998,1300,Strong Wind, , ,0,0,2000,0,MA,EST, ,2083409,Z,22,BOX,0,0,OFFICIAL NWS OBS., , , , , , , , ,06/27/1998,1900, , , , ,"","A "back door" cold front moved south along the Massachusetts east coast and then along the south coast, Cape Cod, and the Islands.  North winds gusting between 35 and 47 mph occurred in the wake of the front and raised havoc with small craft up and down the coast.  A peak gust to 47 mph was reported from Wareham.  In Boston Harbor, a sailing vessel was dismasted and several boats were blown from their moorings.  A person was injured off of Hull due to excessive rolling of the boat.  In Gloucester, a sailboat was blown onto the rocks.  On Cape Cod, in Woods Hole, many boats were blown from their moorings and off the coast of Falmouth, 16 people had to be rescued after their boats capsized.  In Chatham a small boat capsized, resulting in a person being thrown into the water.  Two small boats were blown onto a breakwater.  In Provincetown, a sailboat was blown onto a breakwater.",79
5661023,BARNSTABLE CO.,BOURNE,06/30/1998,2131,Hail,1.00, ,0,0,0,0,MA,EST, ,2083405,C,1,BOX,0,0,AMATEUR RADIO, , , , , , , ,SANDWICH,06/30/1998,2131,41.73,-70.60,41.75,-70.50,"","A severe thunderstorm (supercell) which produced baseball size hail in Rhode Island moved eastward along the south coast of Massachusetts onto Cape Cod producing large hail and one report of damaging winds.  There was wind damage in Bristol County, in Fairhaven, caused by straight-line downburst winds.  Meteorologists from the National Weather Service surveyed the damage and estimated the wind gusts to have ranged from 75 to 85 mph.  The emergency management director for the town of Fairhaven reported a wall blown down and the roof of a building blown off.  Numerous trees were blown down near the site where the roof was blown off.  In Bristol County, dime to one inch size hail fell in Fairhaven, and dime size hail fell in South Dartmouth.  Large branches were reported down in Dartmouth.  One inch size hail was reported from Mattapoisett and Onset in Plymouth County.   On Cape Cod, one inch size hail was reported from Bourne and Sandwich, and dime size hail fell in the town of Barnstable.",80
5661016,BARNSTABLE CO.,BARNSTABLE,06/30/1998,2147,Hail,.75, ,0,0,0,0,MA,EST, ,2083405,C,1,BOX,0,0,AMATEUR RADIO, , , , , , , ,BARNSTABLE,06/30/1998,2147,41.7,-70.3,41.7,-70.3,"","A severe thunderstorm (supercell) which produced baseball size hail in Rhode Island moved eastward along the south coast of Massachusetts onto Cape Cod producing large hail and one report of damaging winds.  There was wind damage in Bristol County, in Fairhaven, caused by straight-line downburst winds.  Meteorologists from the National Weather Service surveyed the damage and estimated the wind gusts to have ranged from 75 to 85 mph.  The emergency management director for the town of Fairhaven reported a wall blown down and the roof of a building blown off.  Numerous trees were blown down near the site where the roof was blown off.  In Bristol County, dime to one inch size hail fell in Fairhaven, and dime size hail fell in South Dartmouth.  Large branches were reported down in Dartmouth.  One inch size hail was reported from Mattapoisett and Onset in Plymouth County.   On Cape Cod, one inch size hail was reported from Bourne and Sandwich, and dime size hail fell in the town of Barnstable.",81
5665689,BARNSTABLE CO.,PROVINCETOWN,07/20/1998,1245,Thunderstorm Wind,50, ,0,0,0,0,MA,EST, ,2083946,C,1,BOX,0,0,AIRPLANE PILOT, , , , , , , ,PROVINCETOWN,07/20/1998,1245,42.05,-70.18,42.05,-70.18,"","Tree damage caused by severe thunderstorm winds resulted in power outages in the Norfolk County towns of Medway, Franklin, and Bellingham.  In addition, many lightning strikes were reported, contributing to the power outages.  As many as six buildings, including one house, were struck by lightning in Milford in extreme southeast Worcester County.  In Norfolk County, lightning strikes resulted in some damage.  In the town of Norfolk, a lightning strike caused an electrical surge which ignited a fire that caused an estimated $100,000 damage to a house.  Lightning struck a public building in Wrentham, resulting in an estimated $20,000 damage to equipment.  A chapel was struck in Plainville and the resulting fire caused an estimated $10,000 to $15,000 damage.  No injuries were reported from any of the lightning strikes, but up to 4,000 area electric customers lost service.  Lightning also struck the Upton Town Hall and the Millville Fire Station, both towns in extreme southeast Worcester County.  No serious damage was reported.  

In Plymouth County, 40 to 50 large tree branches were blown down in Marshfield.  Also in Marshfield, lightning knocked out communications at the local fire department.  In neighboring Pembroke, many trees were knocked down in the northern part of town and one tree crushed a parked automobile.  Also, in Pembroke, a lightning strike set a garage afire and destroyed the car parked inside.  Dime to quarter size hail was reported in West Bridgewater.  At about 1:45 PM, thunderstorm winds overturned a small plane at Provincetown Airport on the outer tip of Cape Cod.",82
5672788,BARNSTABLE CO.,HYANNIS ARPT,09/09/1998,1545,Funnel Cloud, , ,0,0,0,0,MA,EST, ,2150090,C,1,BOX,0,0,OTHER FEDERAL AGENCY, , , , , , , ,HYANNIS ARPT,09/09/1998,1545, , , , ,"","Four funnel clouds were observed from the control tower at Hyannis Municipal Airport.  None extended beyond one third of the way down from the base of the clouds.",83
5672793,BARNSTABLE CO.,FALMOUTH,09/22/1998,300,Heavy Rain, , ,0,0,0,0,MA,EST, ,2150092,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,FALMOUTH,09/22/1998,1800, , , , ,"","Rain began during the early morning hours and became heavy at times along with a few thunderstorms.  A slow moving cold front extended across southeast Massachusetts and rainfall was enhanced by the remnants of Tropical Storm Hermine as it moved across the offshore waters.  There were spotty reports of heavy rainfall from the Connecticut Valley to Cape Cod.  A total of 3.17 inches fell at Springfield and 3.00 inches at Ayer.  Hopkinton reported 2.75 inches.  The maximum amount reported was 4.13 inches at Plymouth, while Falmouth had 2.37 inches.  Other places reported less than two inches.",84
5670924,BARNSTABLE CO.,EAST FALMOUTH,10/08/1998,1200,Heavy Rain, , ,0,0,0,0,MA,EST, ,2150673,C,1,BOX,0,0,TRAINED SPOTTER, , , , , , , ,EAST FALMOUTH,10/11/1998,1800, , , , ,"","A low pressure system developed along a stationary front along the Eastern Seaboard and resulted in a long duration rain event which started on October 8th and lasted into October 11th.  Heavy rain affected most of central and eastern Massachusetts with 4 to more than 6 inches of rain.  There were a few reports of urban street flooding, but no mainstem river or stream flooding was observed.  In New Bedford, Route 18 was closed for about an hour on October 10th due to flooding, and there were several other reports of flooding in the city when over one inch of rain fell in one hour.  About 3 inches of rain fell during an 18-hour period starting at noon on October 8th and lasting into the morning hours of the 9th at the Blue Hill Observatory in Milton.  The greatest four day storm totals of over 5 inches were reported from the eastern part of the state in an area south and southwest of Boston.  A spotter in Milton reported the most with 6.73 inches and the Blue Hill Observatory, also in Milton, had 5.75 inches.  In Hingham, a cooperative observer reported 5.59 inches, making this the third greatest October rain event on a 46-year record.  The greater events included 7.92 inches in two days during October, 1996 and 6.65 inches in three days during October, 1962.  Some of the other higher totals from this event included 6.25 inches in Natick, 5.39 inches in Hull, 5.07 inches in Lexington, 5.00 inches in Winthrop, 4.95 inches in Newburyport, 4.90 inches in East Falmouth, 4.77 inches in Westboro, and 4.58 inches in New Bedford.  This was the 7th rain event of 1998 to produce over 3 inches of rainfall, and brought the total for the year to over 60 inches in many parts of eastern Massachusetts.",85
5674616,BARNSTABLE (ZONE), ,11/11/1998,500,Strong Wind, , ,0,0,0,0,MA,EST, ,2151466,Z,22,BOX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/11/1998,1100, , , , ,"","An intense low pressure system moving from the Great Lakes into Ontario Province produced strong south winds in advance of its associated cold front.  The strongest winds occurred across Cape Cod and the Islands, and also at the higher elevations  of eastern Massachusetts.  The Blue Hills Observatory in Milton, at an elevation of 600  feet, reported a peak wind gust to 67 MPH at 709 am, and winds gusted over 58 MPH from about 600 am to 830 am.  A peak gust to 58 MPH was reported in Pocasset on Cape Cod, while a gust to 50 MPH was reported from Edgartown on Martha's Vineyard.  Other strong wind gusts included 51 MPH at Fall River, 49 MPH at Acushnet, 47 MPH at Provincetown, 46 MPH at New Bedford and Winthrop, 44 MPH at Falmouth, 43 MPH at Taunton and Worcester, and 41 MPH at Plymouth.  Only minor property damage was reported as a result of the strong winds.  A sign was blown down in Freetown, and tree limbs and a few trees were also blown down.  A few isolated power outages also occurred.",86
5674730,BARNSTABLE (ZONE), ,11/11/1998,945,High Wind,50, ,0,0,0,0,MA,EST, ,2151466,Z,22,BOX,0,0,TRAINED SPOTTER, , , , , , , , ,11/11/1998,945, , , , ,"","An intense low pressure system moving from the Great Lakes into Ontario Province produced strong south winds in advance of its associated cold front.  The strongest winds occurred across Cape Cod and the Islands, and also at the higher elevations  of eastern Massachusetts.  The Blue Hills Observatory in Milton, at an elevation of 600  feet, reported a peak wind gust to 67 MPH at 709 am, and winds gusted over 58 MPH from about 600 am to 830 am.  A peak gust to 58 MPH was reported in Pocasset on Cape Cod, while a gust to 50 MPH was reported from Edgartown on Martha's Vineyard.  Other strong wind gusts included 51 MPH at Fall River, 49 MPH at Acushnet, 47 MPH at Provincetown, 46 MPH at New Bedford and Winthrop, 44 MPH at Falmouth, 43 MPH at Taunton and Worcester, and 41 MPH at Plymouth.  Only minor property damage was reported as a result of the strong winds.  A sign was blown down in Freetown, and tree limbs and a few trees were also blown down.  A few isolated power outages also occurred.",87
