EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
435867,BARNSTABLE (ZONE), ,02/08/2013,1500,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,71941,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,02/09/2013,2100, , , , ,"Eight to seventeen inches of snow fell across Cape Cod.","An historic winter storm deposited tremendous amounts of snow over all of southern New England, mainly from the mid-afternoon on Friday, February 8 and lasting into the daylight hours of Saturday, February 9. What made this an amazing storm was the widespread coverage of heavy snowfall.  Most locations received 2 to 2.5 feet of snow!  A stationary band of even heavier snowfall persisted from southwest NH through central MA and on to the southwest across central and western CT. In those areas, reports averaged closer to 2.5 to 3 feet! Along the southeast MA coast, average amounts ranged from 1 to 2 feet.  Only on Martha���s Vineyard and Nantucket were snowfall totals less than 1 foot (6 to 12 inches).  Isolated thunderstorms were common across the entire region during the height of the storm.||A low pressure system advancing from the Great Lakes region combined forces with a very moist low pressure system moving northeast from the Gulf Coast states. Explosive deepening took place Friday evening, February 8, as a low center moved from the North Carolina coast to south of Nantucket.  Strong high pressure to the north of New England helped ensure that cold air remained in place over the area. Snowfall gained intensity during the afternoon, but during the night, 2 to 3 inch per hour amounts were common throughout the region. The band of heaviest snowfall, with 3 to 5 inches per hour for several hours, extended from southwest NH to central and western CT.  The precipitation started as mainly snow, although a brief period of rain at the onset was common on the Islands.  Snow ended in the morning in western and central MA, southwest NH, most of CT and RI, and in the early afternoon across eastern MA. It lingered during the whole afternoon over Cape Cod and Nantucket, aided by some ocean-effect bands of snowfall.||The Blizzard of 2013 also produced a prolonged period of very strong winds Friday night along the MA and RI coasts.  Gusts exceeded hurricane force (74 mph) at a few locations.  Gale force gusts (to 50 mph) continued on the MA coast through Saturday afternoon.  The strong winds, combined with a wet snow, led to extensive power outages from downed trees and wires in southeast coastal MA and in southern RI.  Elsewhere, farther inland, the snow became drier and did not cling to trees like it did along the south and southeast coast of New England.  Some wind gusts included: 76 mph at Logan Int���l. Airport (Boston, MA), 75 mph at Bedford, MA, 77 mph at Hyannis, MA and 68 mph in Jamestown, RI.  Damaging gusts to 60 mph were recorded as far west as Worcester County, MA. Wind gusts of 35 to 50 mph were common elsewhere in southern New England.| |In addition, moderate to major coastal flooding occurred, most notably during the time of the high tide Saturday morning along the Massachusetts east coast.  At the storm's height near the early morning low tide, the storm surge reached 3 to 4 feet along much of the MA east coast from Boston south.  At the time of the mid-morning high tide, the winds had shifted from northeast to north and the surge had dropped to 1.5 to 2.5 feet for most MA east coast locations.  However, this was an astronomically high tide given the nearness to the time of the new moon, and waves to 30 feet had built just 15 miles off the coast.  Consequently, many coastal roadways were impassable from Salisbury and Gloucester to Marshfield and Scituate on the south shore and on parts of Cape Cod.  Water several feet deep was seen flowing into some vulnerable homes in Scituate.  Although there was some structural damage, it did not come close to what was experienced during the Blizzard of 1978.  Minor tidal flooding occurred along the south coasts of Connecticut, Massachusetts, and Rhode Island during times of high tide Friday night and Saturday morning.",32
435809,BARNSTABLE (ZONE), ,02/08/2013,1900,Blizzard, , ,0,0,0,0,MA,EST-5, ,71941,Z,22,BOX,0,0,AWOS, , , , , , , , ,02/09/2013,400, , , , ,"Blizzard conditions were observed on the Automated Weather Observation System at Cape Cod Coast Guard Air Station in Falmouth, MA (KFMH) for four and a half hours.  The strongest wind gust observed was 69 mph at a Weatherflow measuring site at Sagamore Beach.  Amateur radio observers and a trained spotter recorded wind gusts between 72 and 83 mph on their home weather stations in Falmouth, Hyannis, Marstons Mills, and Mashpee.  The Automated Surface Observing System at Chatham Municipal Airport (KCQX) recorded a wind gust of 61 mph.","An historic winter storm deposited tremendous amounts of snow over all of southern New England, mainly from the mid-afternoon on Friday, February 8 and lasting into the daylight hours of Saturday, February 9. What made this an amazing storm was the widespread coverage of heavy snowfall.  Most locations received 2 to 2.5 feet of snow!  A stationary band of even heavier snowfall persisted from southwest NH through central MA and on to the southwest across central and western CT. In those areas, reports averaged closer to 2.5 to 3 feet! Along the southeast MA coast, average amounts ranged from 1 to 2 feet.  Only on Martha���s Vineyard and Nantucket were snowfall totals less than 1 foot (6 to 12 inches).  Isolated thunderstorms were common across the entire region during the height of the storm.||A low pressure system advancing from the Great Lakes region combined forces with a very moist low pressure system moving northeast from the Gulf Coast states. Explosive deepening took place Friday evening, February 8, as a low center moved from the North Carolina coast to south of Nantucket.  Strong high pressure to the north of New England helped ensure that cold air remained in place over the area. Snowfall gained intensity during the afternoon, but during the night, 2 to 3 inch per hour amounts were common throughout the region. The band of heaviest snowfall, with 3 to 5 inches per hour for several hours, extended from southwest NH to central and western CT.  The precipitation started as mainly snow, although a brief period of rain at the onset was common on the Islands.  Snow ended in the morning in western and central MA, southwest NH, most of CT and RI, and in the early afternoon across eastern MA. It lingered during the whole afternoon over Cape Cod and Nantucket, aided by some ocean-effect bands of snowfall.||The Blizzard of 2013 also produced a prolonged period of very strong winds Friday night along the MA and RI coasts.  Gusts exceeded hurricane force (74 mph) at a few locations.  Gale force gusts (to 50 mph) continued on the MA coast through Saturday afternoon.  The strong winds, combined with a wet snow, led to extensive power outages from downed trees and wires in southeast coastal MA and in southern RI.  Elsewhere, farther inland, the snow became drier and did not cling to trees like it did along the south and southeast coast of New England.  Some wind gusts included: 76 mph at Logan Int���l. Airport (Boston, MA), 75 mph at Bedford, MA, 77 mph at Hyannis, MA and 68 mph in Jamestown, RI.  Damaging gusts to 60 mph were recorded as far west as Worcester County, MA. Wind gusts of 35 to 50 mph were common elsewhere in southern New England.| |In addition, moderate to major coastal flooding occurred, most notably during the time of the high tide Saturday morning along the Massachusetts east coast.  At the storm's height near the early morning low tide, the storm surge reached 3 to 4 feet along much of the MA east coast from Boston south.  At the time of the mid-morning high tide, the winds had shifted from northeast to north and the surge had dropped to 1.5 to 2.5 feet for most MA east coast locations.  However, this was an astronomically high tide given the nearness to the time of the new moon, and waves to 30 feet had built just 15 miles off the coast.  Consequently, many coastal roadways were impassable from Salisbury and Gloucester to Marshfield and Scituate on the south shore and on parts of Cape Cod.  Water several feet deep was seen flowing into some vulnerable homes in Scituate.  Although there was some structural damage, it did not come close to what was experienced during the Blizzard of 1978.  Minor tidal flooding occurred along the south coasts of Connecticut, Massachusetts, and Rhode Island during times of high tide Friday night and Saturday morning.",33
435821,BARNSTABLE (ZONE), ,02/09/2013,932,High Wind,50.00, ,0,0,15000,0,MA,EST-5,EG,71941,Z,22,BOX,0,0,Law Enforcement, , , , , , , , ,02/09/2013,932, , , , ,"Trees and wires were downed onto Route 6A just east of that roads intersection with Route 132.","An historic winter storm deposited tremendous amounts of snow over all of southern New England, mainly from the mid-afternoon on Friday, February 8 and lasting into the daylight hours of Saturday, February 9. What made this an amazing storm was the widespread coverage of heavy snowfall.  Most locations received 2 to 2.5 feet of snow!  A stationary band of even heavier snowfall persisted from southwest NH through central MA and on to the southwest across central and western CT. In those areas, reports averaged closer to 2.5 to 3 feet! Along the southeast MA coast, average amounts ranged from 1 to 2 feet.  Only on Martha���s Vineyard and Nantucket were snowfall totals less than 1 foot (6 to 12 inches).  Isolated thunderstorms were common across the entire region during the height of the storm.||A low pressure system advancing from the Great Lakes region combined forces with a very moist low pressure system moving northeast from the Gulf Coast states. Explosive deepening took place Friday evening, February 8, as a low center moved from the North Carolina coast to south of Nantucket.  Strong high pressure to the north of New England helped ensure that cold air remained in place over the area. Snowfall gained intensity during the afternoon, but during the night, 2 to 3 inch per hour amounts were common throughout the region. The band of heaviest snowfall, with 3 to 5 inches per hour for several hours, extended from southwest NH to central and western CT.  The precipitation started as mainly snow, although a brief period of rain at the onset was common on the Islands.  Snow ended in the morning in western and central MA, southwest NH, most of CT and RI, and in the early afternoon across eastern MA. It lingered during the whole afternoon over Cape Cod and Nantucket, aided by some ocean-effect bands of snowfall.||The Blizzard of 2013 also produced a prolonged period of very strong winds Friday night along the MA and RI coasts.  Gusts exceeded hurricane force (74 mph) at a few locations.  Gale force gusts (to 50 mph) continued on the MA coast through Saturday afternoon.  The strong winds, combined with a wet snow, led to extensive power outages from downed trees and wires in southeast coastal MA and in southern RI.  Elsewhere, farther inland, the snow became drier and did not cling to trees like it did along the south and southeast coast of New England.  Some wind gusts included: 76 mph at Logan Int���l. Airport (Boston, MA), 75 mph at Bedford, MA, 77 mph at Hyannis, MA and 68 mph in Jamestown, RI.  Damaging gusts to 60 mph were recorded as far west as Worcester County, MA. Wind gusts of 35 to 50 mph were common elsewhere in southern New England.| |In addition, moderate to major coastal flooding occurred, most notably during the time of the high tide Saturday morning along the Massachusetts east coast.  At the storm's height near the early morning low tide, the storm surge reached 3 to 4 feet along much of the MA east coast from Boston south.  At the time of the mid-morning high tide, the winds had shifted from northeast to north and the surge had dropped to 1.5 to 2.5 feet for most MA east coast locations.  However, this was an astronomically high tide given the nearness to the time of the new moon, and waves to 30 feet had built just 15 miles off the coast.  Consequently, many coastal roadways were impassable from Salisbury and Gloucester to Marshfield and Scituate on the south shore and on parts of Cape Cod.  Water several feet deep was seen flowing into some vulnerable homes in Scituate.  Although there was some structural damage, it did not come close to what was experienced during the Blizzard of 1978.  Minor tidal flooding occurred along the south coasts of Connecticut, Massachusetts, and Rhode Island during times of high tide Friday night and Saturday morning.",34
433420,BARNSTABLE (ZONE), ,02/09/2013,1035,Coastal Flood, , ,0,0,5300000,0,MA,EST-5, ,71941,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,02/09/2013,1515, , , , ,"In Sandwich, private and public access stairs leading to the beach were washed away.  Water flowed around and under buildings, damaging at least four houses.  One of the houses foundation was undermined and adjacent houses flooded.  Several roads were flooded and impassable.  The firehouse on Route 6A was flooded.  Beach erosion occurred, damaging sand fencing, stairways, and walkways.  In Dennis, Harbor Road was flooded up to two feet deep near Sesuit Harbor.  Route 6A was flooded and impassable at the Dennis/Brewster line.  A parking lot at Corporation Beach was undermined and had collapsed.  Beach erosion occurred, damaging sand fencing.  Dr Botero Road was flooded and had washed out in places.  In Borne, significant beach erosion occurred, damaging stairs of four buildings.  The town access ramp at Phillips Road was washed away.  In Brewster, approximately 20 feet of the parking lot at Ellis landing was lost as the beach washed over the parking lot.  A house adjacent to the parking lot sustained damage to the structure and foundation.  Fifteen feet of parking lot at Breakwater Beach was lost.  Significant beach erosion occurred, damaging dunes, sand fencing, and stairs.  Approximately 10 feet of parking lot at Mants Landing was lost.  In Chatham, significant beach erosion occurred, damaging sand fencing and stairs.  Water flowed under and around buildings at the Fish Pier.  Debris accumulated at the northern end of the pier.  A seasonal cottage on North Beach Island lost its foundation support and stairs and was leaning on its side.  It has been condemned and scheduled for demolition.","An historic winter storm deposited tremendous amounts of snow over all of southern New England, mainly from the mid-afternoon on Friday, February 8 and lasting into the daylight hours of Saturday, February 9. What made this an amazing storm was the widespread coverage of heavy snowfall.  Most locations received 2 to 2.5 feet of snow!  A stationary band of even heavier snowfall persisted from southwest NH through central MA and on to the southwest across central and western CT. In those areas, reports averaged closer to 2.5 to 3 feet! Along the southeast MA coast, average amounts ranged from 1 to 2 feet.  Only on Martha���s Vineyard and Nantucket were snowfall totals less than 1 foot (6 to 12 inches).  Isolated thunderstorms were common across the entire region during the height of the storm.||A low pressure system advancing from the Great Lakes region combined forces with a very moist low pressure system moving northeast from the Gulf Coast states. Explosive deepening took place Friday evening, February 8, as a low center moved from the North Carolina coast to south of Nantucket.  Strong high pressure to the north of New England helped ensure that cold air remained in place over the area. Snowfall gained intensity during the afternoon, but during the night, 2 to 3 inch per hour amounts were common throughout the region. The band of heaviest snowfall, with 3 to 5 inches per hour for several hours, extended from southwest NH to central and western CT.  The precipitation started as mainly snow, although a brief period of rain at the onset was common on the Islands.  Snow ended in the morning in western and central MA, southwest NH, most of CT and RI, and in the early afternoon across eastern MA. It lingered during the whole afternoon over Cape Cod and Nantucket, aided by some ocean-effect bands of snowfall.||The Blizzard of 2013 also produced a prolonged period of very strong winds Friday night along the MA and RI coasts.  Gusts exceeded hurricane force (74 mph) at a few locations.  Gale force gusts (to 50 mph) continued on the MA coast through Saturday afternoon.  The strong winds, combined with a wet snow, led to extensive power outages from downed trees and wires in southeast coastal MA and in southern RI.  Elsewhere, farther inland, the snow became drier and did not cling to trees like it did along the south and southeast coast of New England.  Some wind gusts included: 76 mph at Logan Int���l. Airport (Boston, MA), 75 mph at Bedford, MA, 77 mph at Hyannis, MA and 68 mph in Jamestown, RI.  Damaging gusts to 60 mph were recorded as far west as Worcester County, MA. Wind gusts of 35 to 50 mph were common elsewhere in southern New England.| |In addition, moderate to major coastal flooding occurred, most notably during the time of the high tide Saturday morning along the Massachusetts east coast.  At the storm's height near the early morning low tide, the storm surge reached 3 to 4 feet along much of the MA east coast from Boston south.  At the time of the mid-morning high tide, the winds had shifted from northeast to north and the surge had dropped to 1.5 to 2.5 feet for most MA east coast locations.  However, this was an astronomically high tide given the nearness to the time of the new moon, and waves to 30 feet had built just 15 miles off the coast.  Consequently, many coastal roadways were impassable from Salisbury and Gloucester to Marshfield and Scituate on the south shore and on parts of Cape Cod.  Water several feet deep was seen flowing into some vulnerable homes in Scituate.  Although there was some structural damage, it did not come close to what was experienced during the Blizzard of 1978.  Minor tidal flooding occurred along the south coasts of Connecticut, Massachusetts, and Rhode Island during times of high tide Friday night and Saturday morning.",35
436109,BARNSTABLE (ZONE), ,02/17/2013,300,Winter Weather, , ,0,0,0,0,MA,EST-5, ,71306,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,02/17/2013,1500, , , , ,"Three to six inches of snow fell across Cape Cod.","A strengthening ocean storm spread advisory level snow across much of southern New England.  In addition...pressure falls of 12 to 15mb in 6 hours resulted in strong, damaging winds impacting Cape Cod, Nantucket, and Boston.",36
436105,BARNSTABLE (ZONE), ,02/17/2013,1635,High Wind,36.00, ,0,0,0,0,MA,EST-5,MS,71306,Z,22,BOX,0,0,AWOS, , , , , , , , ,02/17/2013,1735, , , , ,"The Automated Weather Observation System at Provincetown Municipal Airport (KPVC) recorded sustained winds of 41 mph.","A strengthening ocean storm spread advisory level snow across much of southern New England.  In addition...pressure falls of 12 to 15mb in 6 hours resulted in strong, damaging winds impacting Cape Cod, Nantucket, and Boston.",37
440090,BARNSTABLE (ZONE), ,03/07/2013,649,Coastal Flood, , ,0,0,250000,0,MA,EST-5, ,72354,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,03/08/2013,900, , , , ,"Sandwich experienced the majority of the coastal flooding on Cape Cod.  The Sandwich Boardwalk was flooded.  At Sandwich Marina, water was up to the harbormaster shack.  Foster Road, Spring Hill Road, and River Street flooded.  Houses on Salt Marsh Road were damaged, including a deck destroyed and a foundation undermined.  In addition, several houses were flooded.  An elevated walkway connecting the town beach parking area and the barrier beaches was destroyed.  Minor coastal flooding occurred in Eastham, Wellfleet, Brewster, and Chatham.","This storm brought heavy snow and significant coastal flooding to the forecast area. This was an unusual synoptic set-up, with low pressure lingering off the coast of southern New England for several days. Snowfall was difficult to forecast due to concerns about precipitation type and boundary layer temperature. In the end, precipitation type turned out to be all snow for much of the area, with most locations receiving 1 to 2 feet of snow.  In addition, the Massachusetts east coast was hit by widespread moderate and pockets of major coastal flooding for two high tide cycles and beach erosion for at least 5 high tide cycles.",38
440118,BARNSTABLE (ZONE), ,03/07/2013,1430,High Wind,53.00, ,0,0,0,0,MA,EST-5,EG,72354,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,03/07/2013,2011, , , , ,"An amateur radio operator recorded a 58 mph wind gust on their home weather station in Barnstable.  A spotter in East Falmouth recorded a 61 mph wind gust on their home weather station.  The Automated Weather Observation System at Provincetown Municipal Airport (KPVC) recorded sustained wind speeds of 44 mph.  No damage was reported.","This storm brought heavy snow and significant coastal flooding to the forecast area. This was an unusual synoptic set-up, with low pressure lingering off the coast of southern New England for several days. Snowfall was difficult to forecast due to concerns about precipitation type and boundary layer temperature. In the end, precipitation type turned out to be all snow for much of the area, with most locations receiving 1 to 2 feet of snow.  In addition, the Massachusetts east coast was hit by widespread moderate and pockets of major coastal flooding for two high tide cycles and beach erosion for at least 5 high tide cycles.",39
437371,BARNSTABLE (ZONE), ,03/21/2013,1800,Winter Weather, , ,0,0,0,0,MA,EST-5, ,72351,Z,22,BOX,0,0,CoCoRaHS, , , , , , , , ,03/22/2013,2000, , , , ,"Two to ten inches of snow fell across Cape Cod.","Low pressure off the coast of southern New England coupled with a shortwave/mid level trough in the Ohio Valley resulted in a typical Norlun trough set up across the area.  These troughs can promote a very narrow band of heavy snow where low level convergence sets up.  This can result in areas in the band having much more snow than areas outside of the band.  This set up spread snow across much of the area with the highest amounts occurring along the south coast of Massachusetts and into Newport County, Rhode Island.",40
460824,BARNSTABLE CO.,SANDWICH,06/29/2013,500,Thunderstorm Wind,50.00, ,0,0,5000,0,MA,EST-5,EG,74865,C,1,BOX,0,0,Amateur Radio, , , ,0,N,0,N,SANDWICH,06/29/2013,500,41.75,-70.5,41.75,-70.5,"Wires on Quaker Meeting House Road were downed by thunderstorm winds.","An upper level disturbance moved across southern New England igniting showers and thunderstorms across parts of the region.  Most of these storms produced heavy rain and lightning, a couple resulted in localized wind damage.",41
460825,BARNSTABLE CO.,FALMOUTH,06/29/2013,505,Thunderstorm Wind,50.00, ,0,0,5000,0,MA,EST-5,EG,74865,C,1,BOX,0,0,Amateur Radio, , , ,0,N,0,N,FALMOUTH,06/29/2013,505,41.55,-70.62,41.55,-70.62,"Two trees on Moses Road were downed by thunderstorm winds.","An upper level disturbance moved across southern New England igniting showers and thunderstorms across parts of the region.  Most of these storms produced heavy rain and lightning, a couple resulted in localized wind damage.",42
469752,BARNSTABLE CO.,BUZZARDS BAY,09/03/2013,1755,Flash Flood, , ,0,0,0,0,MA,EST-5, ,77783,C,1,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,N,1,SE,SAGAMORE BEACH,09/03/2013,2000,41.7659,-70.6205,41.7862,-70.5165,"Heavy rain resulted in flash flooding across much of the upper Cape.  In Sandwich, two feet of water flooded Route 6A and Main Street.  River Street was closed due to flooding.  Scorton Creek overflowed its banks, with flooding partially blocking Route 6A.  One foot of water flooded Beale Avenue, Main Street, and Quaker Meeting House Road.  Route 6A at Spring Hill Road was flooded with six inches of water.  In Mashpee, the Mashpee Rotary, Route 28, and Route 151 were flooded.  In Bourne, numerous basements were flooded with debris flowing into backyards.","A cold front moved through an unstable atmosphere across southern New England, triggering showers and thunderstorms across much of Massachusetts and Rhode Island. There was enough shear and instability for some of these storms to become severe, producing damaging winds.  In addition, because of the very moist atmosphere and heavy rain over the previous two days, flash flooding also occurred in several locations.",43
469753,BARNSTABLE CO.,THURO,09/03/2013,1904,Flood, , ,0,0,0,0,MA,EST-5, ,77783,C,1,BOX,0,0,Amateur Radio,Heavy Rain, , ,2,SW,4,W,SILVER SPG BEACH,09/03/2013,2000,41.9572,-70.0763,41.8793,-70.0674,"A basement was flooded on Chris Drive.  Five to six inches of water flooded the police station parking lot.","A cold front moved through an unstable atmosphere across southern New England, triggering showers and thunderstorms across much of Massachusetts and Rhode Island. There was enough shear and instability for some of these storms to become severe, producing damaging winds.  In addition, because of the very moist atmosphere and heavy rain over the previous two days, flash flooding also occurred in several locations.",44
485598,BARNSTABLE (ZONE), ,11/27/2013,714,High Wind,50.00, ,0,0,5000,0,MA,EST-5,EG,80779,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,11/27/2013,1231, , , , ,"Automated Surface Observing Systems at Chatham (CQX) and Hyannis (HYA) recorded wind gusts of 50 and 48 mph, respectively.  In addition, amateur radio operators recorded wind gusts of 61 and 56 mph on their home weather stations in Marston's Mills and Barnstable, respectively.  A telephone pole was downed across Mill Pond Road.","An anomalously strong low level jet coupled with strong pressure falls associated with a low pressure region approaching southern New England resulted in strong to damaging winds across southern New England. Damage was largely to trees.",45
485597,BARNSTABLE CO.,SANDWICH,11/27/2013,1040,Thunderstorm Wind,50.00, ,0,0,500,0,MA,EST-5,EG,80779,C,1,BOX,0,0,Amateur Radio, , , ,0,N,0,N,SANDWICH,11/27/2013,1040,41.75,-70.5,41.75,-70.5,"A convective line of showers produced strong to damaging winds blowing a storm door off of a house on Highfield Drive in Sandwich.","An anomalously strong low level jet coupled with strong pressure falls associated with a low pressure region approaching southern New England resulted in strong to damaging winds across southern New England. Damage was largely to trees.",46
495082,BARNSTABLE (ZONE), ,01/02/2014,900,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,82255,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,01/03/2014,345, , , , ,"Seven to sixteen inches of snow fell across Cape Cod.","A significant, rapidly developing coastal storm moved southeast of Southern New England bringing heavy snow, bitter cold temperatures, coastal flooding, and strong winds to Massachusetts.  Snow amounts varied widely, from roughly six inches across the east slopes of the Berkshires to nearly two feet in coastal Essex County.",47
497372,BARNSTABLE (ZONE), ,01/03/2014,52,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,82255,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,01/03/2014,120, , , , ,"Foster and Spring Hill Roads were impassable due to coastal flooding.","A significant, rapidly developing coastal storm moved southeast of Southern New England bringing heavy snow, bitter cold temperatures, coastal flooding, and strong winds to Massachusetts.  Snow amounts varied widely, from roughly six inches across the east slopes of the Berkshires to nearly two feet in coastal Essex County.",48
497311,BARNSTABLE (ZONE), ,01/03/2014,335,Blizzard, , ,0,0,0,0,MA,EST-5, ,82255,Z,22,BOX,0,0,AWOS, , , , , , , , ,01/03/2014,1135, , , , ,"The Automated Weather Observation Station at Provincetown Airport (KPVC) recorded sustained winds up to 35 mph and frequent wind gusts up to 48 mph.  These winds combined with heavy snow, reducing visibilities below one quarter mile.  Similar conditions were reported at Chatham Municipal Airport (KCQX).","A significant, rapidly developing coastal storm moved southeast of Southern New England bringing heavy snow, bitter cold temperatures, coastal flooding, and strong winds to Massachusetts.  Snow amounts varied widely, from roughly six inches across the east slopes of the Berkshires to nearly two feet in coastal Essex County.",49
497413,BARNSTABLE (ZONE), ,01/03/2014,1240,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,82255,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,01/03/2014,1400, , , , ,"Moderate coastal flooding impacted portions of Cape Cod. In Sandwich, portions of several roads were flooded and impassable including Foster Road, Spring Hill Road, Dewey Avenue, River Street, and part of Route 6A near the Riverview School. Town Neck Beach and the boardwalk were also flooded. In Wellfleet, Summit Avenue and Old Wharf Road were impassable.","A significant, rapidly developing coastal storm moved southeast of Southern New England bringing heavy snow, bitter cold temperatures, coastal flooding, and strong winds to Massachusetts.  Snow amounts varied widely, from roughly six inches across the east slopes of the Berkshires to nearly two feet in coastal Essex County.",50
494542,BARNSTABLE (ZONE), ,01/21/2014,1500,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,82188,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,01/23/2014,800, , , , ,"Three to twelve inches of snow fell across Cape Cod.","Low pressure tracked along an arctic front bringing heavy snow and strong winds to much of southern New England.  A snow band set up along the east coast, through portions of eastern Plymouth and Norfolk counties.  Snow fell at a rate of 1-3 inches per hour within this band.",51
503883,BARNSTABLE (ZONE), ,02/15/2014,1400,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,83459,Z,22,BOX,0,0,Trained Spotter, , , , , , , , ,02/16/2014,600, , , , ,"Five to fifteen inches of snow fell across Cape Cod.","Low pressure moved off the DelMarVa peninsula and moved northeastward passing southeast of southern New England. This brought strong winds and heavy snow to the southern portions of the region.",52
503901,BARNSTABLE (ZONE), ,02/15/2014,2120,High Wind,50.00, ,0,0,60000,0,MA,EST-5,EG,83459,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,02/16/2014,153, , , , ,"Numerous trees, branches, and wires were downed across Cape Cod as heavy snow fell and wind gusts climbed to near 60 mph.  Wires were downed onto a car in Dennis, temporarily trapping the occupant of the car.","Low pressure moved off the DelMarVa peninsula and moved northeastward passing southeast of southern New England. This brought strong winds and heavy snow to the southern portions of the region.",53
506966,BARNSTABLE (ZONE), ,03/26/2014,417,Blizzard, , ,0,0,65000,0,MA,EST-5, ,83969,Z,22,BOX,0,0,ASOS, , , , , , , , ,03/26/2014,1131, , , , ,"The Automated Surface Observing Systems (ASOS) at Chatham Municipal Airport (KCQX), Barnstable Municipal Airport in Hyannis (KHYA), and Cape Cod Coast Guard Air Station in Falmouth (KFMH) recorded visibilities at or below one quarter mile and frequent wind gusts over 35 mph.  These ranged from a peak wind gust of 49 mph at KCQX to 70 mph at KHYA.  Sustained winds were also very strong with the ASOS at KHYA recording 43 mph sustained winds for a period of time.  The strongest winds occurred coincident with the blizzard conditions, though gustier winds lasted a couple of hours longer than the snow did. Snowfall amounts were modest, though given the winds, very difficult to measure.  Roughly 4-6 of snow was reported.  Wires were downed onto a structure on Foster Road in Sandwich resulting in a fire.  Also, wires were downed in West Yarmouth.  A utility pole and wires were downed on Highbank Road in Yarmouth.  Wires were downed in Mashpee on Mashpee Neck Road and on Bank Street in Harwich.  A tree was downed onto a house on Casey Street in Yarmouth.  The top half of a tree was downed onto Bayport Road in West Harwich. A tree and wires were downed onto Depot Street in Dennis.  Trees were downed in Brewster on Main Street and on Long Pond Road near Route 137.  Wires were downed onto Stony Brook Road in Brewster.  A tree was downed onto a house in South Dennis.","A large ocean storm intensified very quickly off the east coast of the United States.  This storm brought extremely strong winds (gusting to over 80 mph) and heavy snow to the Cape and Islands.",54
507053,BARNSTABLE (ZONE), ,03/26/2014,1036,Coastal Flood, , ,0,0,0,0,MA,EST-5, ,83969,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,03/26/2014,1136, , , , ,"Minor coastal flooding occurred in Sandwich resulting in beach erosion to within seven feet of a house on White Cap Path and overwashing Town Neck Beach.  In Chatham, the Fishing Pier parking lot was flooded.  And in Dennis, Sesuit Harbor parking lot flooded and the Chapin Beach access ramp eroded away.","A large ocean storm intensified very quickly off the east coast of the United States.  This storm brought extremely strong winds (gusting to over 80 mph) and heavy snow to the Cape and Islands.",55
536044,BARNSTABLE CO.,BUZZARDS BAY,07/03/2014,1629,Lightning, , ,0,0,75000,0,MA,EST-5, ,88928,C,1,BOX,0,0,Amateur Radio, , , ,75,NW,75,NW,BUZZARDS BAY,07/03/2014,1629,42.5606,-71.5859,42.5606,-71.5859,"A house was struck by lightning on Columbia Street in Ayer, which ignited a two-alarm fire.","An approaching cold front, combined with tropical moisture in advance of Hurricane Arthur, produced two rounds of showers and thunderstorms during the afternoon and evening. The storms produced wind damage across much of the Bay State, primarily along and north of the Mass Pike.",56
536001,BARNSTABLE (ZONE), ,07/04/2014,1840,Strong Wind,39.00, ,0,0,2000,0,MA,EST-5,MG,88920,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,07/04/2014,1840, , , , ,"A tree was downed on Orleans Road in Chatham, blocking the roadway. The peak wind gust at Chatham Airport was 45 mph.","Torrential rainfall associated with Hurricane Arthur, which passed east of Nantucket, produced significant flash flooding in southeast Massachusetts where storm totals of 4 to 8 inches were reported.",57
